date,open,high,low,close,volume
1996-01-01,1.5149999856948853,1.5149999856948853,1.462499976158142,1.4900000095367432,700000
1996-01-02,1.4900000095367432,1.5125000476837158,1.475000023841858,1.4874999523162842,824000
1996-01-03,1.4874999523162842,1.497499942779541,1.475000023841858,1.4924999475479126,568000
1996-01-04,1.4924999475479126,1.4900000095367432,1.4700000286102295,1.4824999570846558,564000
1996-01-05,1.4824999570846558,1.4900000095367432,1.475000023841858,1.4800000190734863,378000
1996-01-08,1.4800000190734863,1.475000023841858,1.4550000429153442,1.462499976158142,474000
1996-01-09,1.462499976158142,1.462499976158142,1.399999976158142,1.4149999618530273,966000
1996-01-10,1.4149999618530273,1.4325000047683716,1.4049999713897705,1.4199999570846558,452000
1996-01-11,1.4199999570846558,1.440000057220459,1.399999976158142,1.4149999618530273,636000
1996-01-12,1.4149999618530273,1.4175000190734863,1.399999976158142,1.412500023841858,862000
1996-01-15,1.412500023841858,1.4075000286102295,1.3875000476837158,1.3949999809265137,362000
1996-01-16,1.3949999809265137,1.399999976158142,1.3700000047683716,1.3700000047683716,716000
1996-01-17,1.3700000047683716,1.3975000381469727,1.315000057220459,1.3274999856948853,858000
1996-01-18,1.3274999856948853,1.3274999856948853,1.2999999523162842,1.3200000524520874,660000
1996-01-19,1.3200000524520874,1.315000057220459,1.2675000429153442,1.277500033378601,852000
1996-01-22,1.277500033378601,1.2949999570846558,1.2599999904632568,1.2725000381469727,718000
1996-01-23,1.2725000381469727,1.2999999523162842,1.2549999952316284,1.2649999856948853,798000
1996-01-24,1.2649999856948853,1.2649999856948853,1.225000023841858,1.2324999570846558,898000
1996-01-25,1.2324999570846558,1.225000023841858,1.2050000429153442,1.2174999713897705,780000
1996-01-26,1.2174999713897705,1.2174999713897705,1.2174999713897705,1.2174999713897705,0
1996-01-29,1.2174999713897705,1.247499942779541,1.1974999904632568,1.2424999475479126,622000
1996-01-30,1.2424999475479126,1.274999976158142,1.2424999475479126,1.2599999904632568,904000
1996-01-31,1.2599999904632568,1.3174999952316284,1.274999976158142,1.2949999570846558,688000
1996-02-01,1.2949999570846558,1.399999976158142,1.2999999523162842,1.3899999856948853,848000
1996-02-02,1.3899999856948853,1.497499942779541,1.399999976158142,1.4574999809265137,1638000
1996-02-05,1.4574999809265137,1.5499999523162842,1.475000023841858,1.497499942779541,1812000
1996-02-06,1.497499942779541,1.524999976158142,1.475000023841858,1.4874999523162842,1776000
1996-02-07,1.4874999523162842,1.462499976158142,1.412500023841858,1.4325000047683716,1172000
1996-02-08,1.4325000047683716,1.5750000476837158,1.4424999952316284,1.5225000381469727,1334000
1996-02-09,1.5225000381469727,1.8274999856948853,1.6749999523162842,1.8250000476837158,3440000
1996-02-12,1.8250000476837158,1.8975000381469727,1.725000023841858,1.7549999952316284,5702000
1996-02-13,1.7999999523162842,1.7999999523162842,1.662500023841858,1.725000023841858,2902000
1996-02-14,1.725000023841858,1.899999976158142,1.7949999570846558,1.8550000190734863,4928000
1996-02-15,1.8550000190734863,1.8849999904632568,1.8350000381469727,1.8424999713897705,2382000
1996-02-16,1.8424999713897705,1.837499976158142,1.7549999952316284,1.7799999713897705,2792000
1996-02-19,1.7799999713897705,1.8250000476837158,1.75,1.7575000524520874,2594000
1996-02-20,1.7575000524520874,1.7575000524520874,1.652500033378601,1.6825000047683716,2722000
1996-02-21,1.6825000047683716,1.6825000047683716,1.6825000047683716,1.6825000047683716,0
